customer_id,customer_name,email,phone_number,city,state,country,signup_date,customer_segment,loyalty_status,customer_status
C3466,Edwin Glover,vincentodom@example.com,001-978-670-8690x030,Port Kevin,Virginia,USA,2025-07-18,Premium,Silver,Inactive
C3467,Rodney Weber,alan77@example.net,+1-562-462-0648x3569,Jamieland,Indiana,Australia,2022-03-06,Retail,Gold,Active
C3468,William Monroe,micheal38@example.net,001-593-519-7315x98510,West Jeffreymouth,Idaho,USA,2023-12-10,Corporate,Bronze,Active
C3469,Stacy Perez,gene90@example.net,4986730357,West Michelleberg,Alaska,USA,2024-03-18,Premium,Gold,Inactive
C3470,Lucas Dunlap,medinarobert@example.org,999-564-9084x02971,Yolandaville,Arizona,USA,2024-05-23,Retail,Silver,Inactive
C3471,Judith Thompson,janetchristian@example.net,(462)508-1183x5053,South Linda,Oregon,Australia,2022-08-08,Corporate,Gold,Inactive
C3472,Kelly Welch,websteralexis@example.org,(406)558-3912x03625,West Joseph,West Virginia,India,2025-05-06,Retail,Bronze,Inactive
C3473,Kathryn Blackwell,aobrien@example.net,980.917.7896x6475,Johnsonton,New Mexico,Australia,2023-12-29,Corporate,Bronze,Inactive
C3474,Katie Wilson,ehodges@example.org,(608)812-3706x44046,Parrishstad,Indiana,USA,2024-05-05,Corporate,Gold,Active
C3475,Karen White,kristinsnow@example.org,+1-254-289-2021,New Richardmouth,Massachusetts,Australia,2022-02-01,Corporate,Bronze,Active
C3476,Christopher Castro,vcopeland@example.org,709-875-9560,Laurahaven,West Virginia,India,2025-11-15,Corporate,Silver,Active
C3477,Jordan Torres,vegastacy@example.com,+1-661-711-6694x27905,Scottside,Maryland,USA,2021-08-26,Corporate,None,Inactive
C3478,Wanda Williams,qthomas@example.org,(901)334-5529x8644,Scottton,Oregon,India,2023-08-15,Retail,None,Inactive
C3479,Ashley Wagner,fritzjason@example.net,+1-772-598-1612x8752,West Phillip,Tennessee,Australia,2023-06-03,Retail,Bronze,Inactive
C3480,Phillip Hart,knightangela@example.com,(326)556-3328,Taylorchester,Wisconsin,Australia,2025-04-12,Retail,None,Inactive
C3481,Aaron Perez,leejoseph@example.net,(525)611-0610x351,Port Christopherside,West Virginia,India,2022-12-25,Retail,Silver,Active
C3482,Samantha Nelson,petersenscott@example.com,001-982-927-8927x9223,Melissafort,Oregon,Australia,2024-07-20,Retail,Bronze,Inactive
C3483,Kristi Schaefer,mkramer@example.org,+1-631-992-0456,West Christopherhaven,Maryland,USA,2023-05-21,Retail,Bronze,Inactive
C3484,Timothy Anderson,frenchalex@example.com,001-458-717-3144x212,West Cynthia,Illinois,Australia,2021-08-27,Premium,Gold,Inactive
C3485,Michelle Rice,codyscott@example.org,(430)210-4804,Maryhaven,Minnesota,India,2025-06-17,Corporate,None,Active
C3486,David Cook,uarellano@example.org,+1-717-213-0960x62221,Jensenview,New York,India,2022-12-15,Retail,Gold,Active
C3487,David Houston,samantha07@example.net,865-240-9893,North Kendra,Ohio,India,2026-03-02,Corporate,None,Inactive
C3488,Amanda Joyce,patricksteele@example.net,928-414-9749,South Timothy,Wisconsin,Australia,2022-08-06,Premium,None,Inactive
C3489,Heather Berger,jaredrobles@example.com,5984113146,South Cameron,Montana,India,2023-09-27,Premium,Silver,Inactive
C3490,Sabrina Holland,cking@example.com,(766)357-1146x9049,Jonesstad,Hawaii,USA,2022-07-23,Corporate,Silver,Active
C3491,Kenneth Martinez,thomas91@example.com,829.267.7034x02616,Marytown,Connecticut,USA,2025-09-20,Retail,Bronze,Inactive
C3492,Timothy Moore,alexis71@example.com,001-235-605-3121x33306,Kellyfurt,New Mexico,India,2021-09-14,Premium,Bronze,Active
C3493,Amanda Reynolds,lgreen@example.net,+1-759-966-5247,Shortmouth,New Mexico,USA,2022-07-16,Premium,Silver,Inactive
C3494,Patrick Ward,zachary37@example.org,805.597.1785,West Kendrastad,Indiana,Australia,2021-05-28,Corporate,Silver,Inactive
C3495,Robert Burke,wilkersoncarrie@example.com,2294011635,Petersville,Colorado,Australia,2022-04-24,Corporate,None,Active
C3496,John Brown,vwise@example.org,001-987-981-6791x7041,Jamesville,Maryland,Australia,2022-11-18,Corporate,Gold,Inactive
C3497,Amanda Nelson,loverobert@example.org,952.376.2312x35250,Theresaburgh,North Dakota,USA,2025-06-18,Corporate,None,Inactive
C3498,Thomas Shaw,thomas82@example.com,583-982-1702x375,West Sheri,North Carolina,USA,2025-02-01,Retail,None,Active
C3499,William Johnson,stevenrush@example.net,222.653.0676x3800,New Jacquelineside,Missouri,India,2023-01-05,Retail,None,Inactive
C3500,Tammy Crawford,vwalker@example.com,+1-302-742-5297x07939,Katiemouth,North Carolina,Australia,2025-03-08,Corporate,Silver,Inactive
C3501,Sharon Holloway,erinhughes@example.com,779.998.6474,South Robertburgh,Maine,Australia,2022-11-14,Retail,None,Active
C3502,Tyler Black,bhoward@example.net,001-309-680-7669,Henryview,Iowa,India,2023-04-10,Retail,None,Active
C3503,Christian Chandler,vincent60@example.org,802.479.5125x24965,West Tammyport,Pennsylvania,Australia,2022-07-12,Corporate,Bronze,Inactive
C3504,Meredith Choi,stephen39@example.org,725.231.7398x59351,Johnsonborough,Vermont,USA,2022-06-02,Corporate,Bronze,Active
C3505,Louis Williams,lucas37@example.org,760.782.3727,Bensonmouth,Texas,India,2024-01-09,Retail,Silver,Inactive
C3506,Renee Taylor,richardolson@example.net,490.879.0200x276,Marktown,Missouri,India,2024-08-10,Retail,Silver,Inactive
C3507,Jason James,mjoseph@example.org,460-903-3374,New Stephen,Indiana,India,2022-05-24,Retail,Silver,Inactive
C3508,Levi Bradley,wclay@example.net,521-888-0404x64163,South Mark,Oregon,Australia,2024-02-02,Corporate,None,Inactive
C3509,Dillon Perez,kingrobert@example.org,+1-969-719-2363x5270,Grayfurt,New York,Australia,2024-04-18,Retail,Bronze,Active
C3510,Lisa Spencer,jonathan62@example.net,+1-614-911-1290x34026,North Pamela,Nebraska,USA,2022-02-14,Corporate,Gold,Inactive
C3511,Christopher Gould,cookkristin@example.net,(692)512-7584x328,Coffeyhaven,Nebraska,Australia,2021-08-05,Retail,None,Inactive
C3512,Lindsey Martin,npatrick@example.com,(378)636-6936x01902,Williamsshire,Nebraska,USA,2025-04-22,Premium,Bronze,Inactive
C3513,Timothy Burke,tcook@example.net,+1-442-955-5262x94390,Lake Peterside,Virginia,USA,2023-04-23,Retail,Bronze,Active
C3514,Carla Reed,robinsonwendy@example.com,+1-999-651-7145,Sethburgh,Maryland,Australia,2021-10-26,Corporate,Bronze,Active
C3515,Angela Bennett,pbyrd@example.com,808.925.3589x283,Lake Ryanmouth,Tennessee,USA,2026-02-03,Retail,None,Inactive
C3516,Shannon Short,brandi10@example.org,957-811-8062x9268,Martinport,North Carolina,India,2024-04-07,Corporate,Silver,Inactive
C3517,Jacob Murphy,hernandezashley@example.com,438.636.8784x225,Port Marissaberg,Oregon,India,2022-11-10,Retail,Silver,Inactive
C3518,Kirsten Michael,natashahunter@example.net,314.426.2793,North Melissaview,Oklahoma,India,2021-09-21,Retail,Silver,Inactive
C3519,James Castillo,melissa83@example.net,408-622-8186x9372,South David,Idaho,Australia,2024-03-27,Premium,None,Inactive
C3520,Gabrielle Weiss,michael35@example.net,286-728-8417,Leonardmouth,Georgia,USA,2021-07-02,Corporate,Silver,Inactive
C3521,Mary Bell,jeffrey39@example.net,318.350.6647x463,New Shannon,Pennsylvania,USA,2022-03-27,Corporate,Gold,Inactive
C3522,Denise Robinson,qwood@example.org,831-585-7133x579,Brittanyville,Alaska,USA,2024-06-21,Corporate,Gold,Active
C3523,Cindy Pratt,ruizjeffery@example.com,+1-986-750-3746,North Carla,Hawaii,Australia,2021-09-05,Corporate,None,Inactive
C3524,Duane Johnson,julia96@example.org,581-871-5366x010,Rebeccaport,Alaska,India,2023-03-05,Corporate,None,Inactive
C3525,Amy Vaughan,mathistravis@example.org,818.801.9474x087,Merrittland,Wisconsin,USA,2026-01-24,Premium,Silver,Inactive
C3526,Sarah Miller,tylerburnett@example.net,001-984-427-4009x6829,Evansshire,Oregon,Australia,2022-01-06,Retail,None,Inactive
C3527,Patrick Doyle,osbornemarissa@example.com,3923784786,South Timothy,New York,India,2023-01-09,Corporate,None,Inactive
C3528,Timothy Hernandez,osmith@example.net,(981)730-8477x331,Ronniechester,Georgia,USA,2023-03-08,Retail,Gold,Active
C3529,Nicholas Gutierrez,oreese@example.net,931-376-7617,New Tracy,Texas,Australia,2024-05-12,Retail,Gold,Inactive
C3530,Elizabeth Stewart,nandrade@example.net,363.788.7473,Lake Gregorybury,Iowa,India,2022-02-05,Premium,Silver,Active
C3531,Michelle Mays,daniel38@example.com,830.657.1842x517,Valentinemouth,Nebraska,USA,2023-11-26,Corporate,Silver,Inactive
C3532,Susan Sullivan,carrollalexis@example.com,381.401.8215x2508,Port Kevinview,Oregon,Australia,2024-08-12,Retail,None,Inactive
C3533,Sally Thomas,escobarhenry@example.net,001-943-382-0690x80701,East Jaredville,New Mexico,India,2024-08-20,Retail,None,Inactive
C3534,Anita Wells,barbara00@example.com,519.994.8314,Michaelland,Texas,Australia,2024-01-23,Premium,Bronze,Active
C3535,Lisa Olson,owalker@example.org,910.277.7734,West Colin,Alabama,India,2023-01-10,Retail,Gold,Active
C3536,Brett Mendez,hollywalter@example.org,603-481-8427,South David,Pennsylvania,USA,2026-02-17,Corporate,Bronze,Active
C3537,Gabriel Vargas,meganross@example.com,513.650.2975x513,Bartontown,Nevada,USA,2024-01-05,Premium,Bronze,Active
C3538,Kevin Tucker,gaychristy@example.com,969.511.0262,Port Linda,Florida,USA,2021-08-23,Corporate,None,Inactive
C3539,Jesse Allen,lmitchell@example.net,3249402665,Tamistad,West Virginia,USA,2024-12-27,Retail,Gold,Active
C3540,Dawn Gross,amandaharding@example.org,001-297-763-8195x3839,Christinaberg,Tennessee,India,2025-06-23,Premium,None,Inactive
C3541,Laura Collins,watsoncharles@example.net,5006188759,Willischester,Ohio,Australia,2021-12-17,Retail,None,Inactive
C3542,Tara Rose,kelly32@example.net,+1-404-206-5696,East Christian,Arkansas,USA,2026-03-06,Corporate,Silver,Inactive
C3543,Alexis Jimenez,andrewpruitt@example.org,552.550.6380,South Davidburgh,Nebraska,USA,2021-05-11,Premium,Bronze,Inactive
C3544,Jennifer Molina,clarkcarolyn@example.org,+1-326-836-1422x639,Rioshaven,Arkansas,Australia,2022-12-03,Premium,Bronze,Inactive
C3545,Zachary Moore,christyhanson@example.net,565.202.0910x9182,New Brittany,West Virginia,Australia,2025-01-06,Retail,Bronze,Active
C3546,Maureen Franklin,mooretina@example.com,779-903-1197x0482,Thompsonside,Hawaii,Australia,2022-07-01,Corporate,Bronze,Active
C3547,Anthony Smith,laurenenglish@example.net,(775)844-5229x612,Jesushaven,Tennessee,Australia,2025-05-02,Corporate,Gold,Active
C3548,Audrey Garner,wendytucker@example.com,3564827545,Powellborough,Louisiana,USA,2023-07-05,Retail,Gold,Inactive
C3549,Julia Taylor,kbowers@example.net,(872)413-9181,Robertsburgh,Oregon,USA,2023-02-10,Retail,Bronze,Active
C3550,Spencer Baker,sergio53@example.net,+1-201-726-6704x78745,Kathrynchester,Kansas,Australia,2025-03-28,Retail,Gold,Active
C3551,Christina Gonzales,zfisher@example.net,001-988-233-6764x55365,Frederickside,Illinois,Australia,2022-06-24,Corporate,None,Active
C3552,John Harding,thompsonmichelle@example.net,459-368-5424x8032,Thomasview,Maine,India,2023-07-18,Corporate,Bronze,Active
C3553,Sharon Johnson,sandrakerr@example.com,229.954.4556,Lake Austinstad,Montana,India,2021-08-30,Premium,Gold,Inactive
C3554,Thomas Boyd,johnsonalbert@example.net,001-247-940-8028,Coxbury,North Carolina,USA,2024-03-15,Corporate,Silver,Inactive
C3555,Kimberly Anderson,phuffman@example.org,716.462.7315,Lake Elizabethview,New Hampshire,India,2023-10-11,Retail,Gold,Inactive
C3556,Amanda Garcia,thomascraig@example.com,990-418-0815,West Steven,Virginia,USA,2023-12-18,Retail,Silver,Inactive
C3557,Christopher Rose,ricerobert@example.org,001-753-467-0426,West Lisaville,Ohio,USA,2025-03-16,Premium,Gold,Active
C3558,Patty Barnett,pageelizabeth@example.net,827-915-6457x57907,Jefferyton,New Jersey,USA,2023-04-12,Retail,None,Inactive
C3559,Terri Curry,daniel90@example.net,3189931978,Nataliehaven,Mississippi,USA,2025-04-28,Premium,Silver,Inactive
C3560,Eric Miller,sanchezalexis@example.org,+1-848-592-9996x1029,New Cameronmouth,Arkansas,Australia,2024-11-11,Corporate,None,Inactive
C3561,Daniel Bean,raymond52@example.net,001-844-909-0900x945,South Ryanfurt,Louisiana,Australia,2024-12-12,Retail,None,Active
C3562,Kimberly Cummings,mccallsara@example.org,+1-976-532-2378x36534,Hernandezhaven,New Hampshire,Australia,2023-07-04,Premium,Gold,Active
C3563,Caleb Lopez,martinezlynn@example.com,311-616-0925,Juliefurt,Massachusetts,Australia,2021-08-05,Premium,None,Inactive
C3564,Virginia Morris,qgeorge@example.com,334.764.9326,South Caseyview,Alaska,Australia,2024-11-07,Premium,None,Inactive
C3565,Bernard Allen,paula42@example.com,+1-589-503-0340x88220,Hannahview,Florida,India,2026-01-11,Retail,Silver,Active
C3566,Dylan Kennedy,jonathan17@example.com,(558)820-6333x0251,Jessicaberg,Iowa,India,2025-10-28,Corporate,Silver,Active
C3567,Fred Murray,ricardo09@example.net,001-274-382-8283,West Justinside,Mississippi,Australia,2021-11-04,Retail,Silver,Active
C3568,Kristen Spence,ygray@example.net,001-770-672-7986x9466,Port Gavinland,New Jersey,USA,2022-03-29,Retail,None,Active
C3569,Jeffrey Aguirre,johnsonmichele@example.net,622.694.8574,West Robert,North Dakota,India,2025-11-06,Retail,Bronze,Inactive
C3570,Victoria Robertson,kellymark@example.org,788-658-6782x1439,Johnsonshire,Arizona,USA,2026-03-04,Corporate,None,Inactive
C3571,Troy Wiggins,hintonscott@example.com,4363283304,South Christopherton,Minnesota,USA,2021-10-03,Premium,Gold,Inactive
C3572,Daniel Diaz,jennifer26@example.org,868-398-0828x823,Port Carla,Florida,Australia,2025-11-13,Retail,Silver,Inactive
C3573,Matthew Evans,starktimothy@example.com,542.540.9290x77985,East Deniseshire,Illinois,USA,2025-06-11,Corporate,None,Active
C3574,Robert Sheppard,swansonclarence@example.net,(508)597-9763x4008,Ethanborough,Arkansas,Australia,2021-06-01,Premium,Gold,Inactive
C3575,Timothy Hill,qmiller@example.com,(792)497-8966x321,South Michael,West Virginia,India,2022-12-03,Corporate,Silver,Active
C3576,Ryan Moses,stephaniegonzalez@example.com,001-354-508-2897x98218,Pettymouth,Arkansas,India,2025-09-22,Retail,Gold,Inactive
C3577,Adam Kelly,joshua50@example.org,884-379-9955x33331,Deniseshire,Mississippi,India,2025-03-19,Retail,Bronze,Inactive
C3578,Robin Rose,clopez@example.net,468.482.6012x6399,Williamsport,Colorado,Australia,2022-09-28,Premium,None,Inactive
C3579,Steven Lee,natalie61@example.net,(979)433-9417,Ericafort,Tennessee,India,2022-09-24,Retail,None,Active
C3580,Jennifer Roberson,samuelfry@example.com,967-421-2527x2237,West Matthew,Wisconsin,Australia,2022-04-05,Corporate,Gold,Inactive
C3581,Joseph Leonard,kanderson@example.net,822-281-2520x252,New Lukeberg,Nebraska,Australia,2022-10-22,Premium,Silver,Inactive
C3582,Samantha Hanson,hansenseth@example.org,(202)911-0329x2098,West Robertton,South Dakota,USA,2023-11-18,Corporate,None,Inactive
C3583,John Taylor,megan59@example.org,561.364.6022x70259,South Joshua,Delaware,USA,2023-09-17,Premium,Silver,Active
C3584,Chad White,kcooper@example.org,3042889368,Robertsville,Arizona,Australia,2021-08-29,Premium,Bronze,Inactive
C3585,Victoria Miller,sherry48@example.com,001-829-623-9522,Mooreberg,Arkansas,USA,2023-04-05,Premium,Silver,Inactive
C3586,Anita Davis,taylorerin@example.net,410.997.8177x87353,Brownshire,Rhode Island,India,2026-01-26,Premium,Silver,Active
C3587,Charles Mccall MD,angelawilkerson@example.com,7176649803,Nicolehaven,Montana,USA,2026-02-16,Premium,Bronze,Inactive
C3588,Caleb James,murraytammy@example.net,+1-292-476-2445x71138,New Tiffanytown,Rhode Island,Australia,2023-12-30,Corporate,Gold,Active
C3589,Jordan Garcia,thomasfoley@example.com,001-257-542-2757x523,Port Susanside,Minnesota,USA,2024-03-18,Premium,Silver,Inactive
C3590,Michael Dixon,donaldbrown@example.com,590-848-3883,Port Antonioside,Washington,USA,2022-10-22,Corporate,Gold,Inactive
C3591,Erin Barnes,michael95@example.org,+1-992-321-2364x587,Lake Amandafurt,Arkansas,USA,2021-05-01,Premium,Bronze,Active
C3592,Elizabeth Williams,jessica58@example.com,+1-929-482-0111x57665,Jenniferport,Florida,Australia,2023-03-13,Premium,Gold,Active
C3593,Michael Bailey,nalvarez@example.net,(916)303-5204x1358,Morenoville,Iowa,USA,2025-02-04,Premium,Gold,Active
C3594,Richard Ramos,rbrown@example.net,789-895-4370x183,West Jacob,Alabama,Australia,2025-09-04,Corporate,Bronze,Inactive
C3595,Samuel Freeman,cblackburn@example.org,001-202-908-9408x8465,Larsonchester,North Dakota,USA,2026-04-16,Corporate,None,Active
C3596,Justin Cardenas,sherry84@example.com,(472)436-8038x594,Bryanshire,California,Australia,2025-11-11,Retail,Gold,Active
C3597,Alan Anderson,alan48@example.com,470-201-4235x0612,Weissborough,Massachusetts,India,2022-09-29,Premium,Silver,Inactive
C3598,Danielle Jackson,josephbrown@example.org,001-550-336-7449x0389,East Joshua,Kansas,Australia,2024-08-18,Corporate,None,Inactive
C3599,Rebecca Delacruz,kathryn35@example.com,6227649629,Markhaven,Wisconsin,Australia,2022-02-12,Retail,Bronze,Active
C3600,Erin Norris,lfrank@example.org,825.395.5124x26087,Anthonybury,Iowa,India,2023-11-14,Corporate,Bronze,Inactive
C3601,Morgan Garza,cherylcox@example.com,001-685-931-5739x6280,West Sandra,Georgia,USA,2023-03-14,Corporate,Silver,Inactive
C3602,Maria Rivas,lkent@example.org,001-593-503-9371x446,Nancyport,Washington,Australia,2024-03-07,Retail,Gold,Active
C3603,David Jones,patrickkayla@example.org,338-679-3072,New Sarachester,Virginia,India,2022-01-28,Corporate,Gold,Active
C3604,Jason Ellis,gonzalessandy@example.org,207-240-2084,New Monique,Kansas,Australia,2024-05-08,Corporate,Silver,Inactive
C3605,Joseph Stafford,jacquelinemurphy@example.com,920.451.0143x51467,South Lawrenceview,New York,Australia,2023-08-01,Retail,Bronze,Inactive
C3606,Robin Meadows,wilsonjeffery@example.net,(482)248-6029x275,West Wendy,New Jersey,India,2024-08-05,Retail,Gold,Active
C3607,Denise King,riceerica@example.com,001-654-419-4737x2063,Evansborough,Alabama,Australia,2026-04-14,Retail,Gold,Active
C3608,Jennifer Cunningham,maxwellbrandon@example.net,3629008032,Dixonport,Oregon,USA,2023-08-26,Corporate,Bronze,Active
C3609,James Peterson,millergerald@example.com,001-598-281-6921x350,West Davidside,South Carolina,India,2021-10-18,Corporate,None,Active
C3610,Christy Lin,amandaturner@example.net,383.870.7637x043,Lake Stevenchester,Michigan,Australia,2023-10-30,Premium,Bronze,Inactive
C3611,Sheri Wagner,janetwillis@example.net,951-714-2001,West Cynthia,New Mexico,India,2024-01-22,Corporate,Bronze,Active
C3612,Pamela Brown,ryan84@example.org,425.835.1104x55429,Lambton,Alaska,Australia,2025-06-06,Premium,None,Inactive
C3613,Kyle Smith,rosemadison@example.org,+1-472-359-8134x869,Jamesbury,Pennsylvania,India,2022-05-29,Retail,Silver,Inactive
C3614,Angelica Owen,kimberly50@example.org,534-221-5300,Gonzalezchester,Rhode Island,India,2022-06-25,Corporate,Gold,Inactive
C3615,Darius Hernandez,ronaldthomas@example.org,001-368-923-0581x603,Wolfeshire,South Dakota,Australia,2023-01-25,Retail,Bronze,Inactive
C3616,Tammy Wilkinson,erin96@example.net,874-261-3935x89553,West Jessicastad,Indiana,Australia,2023-09-26,Retail,None,Active
C3617,Brian Gibbs,christinahudson@example.com,(539)468-2610x634,Port Jenniferview,Florida,Australia,2022-10-28,Corporate,None,Active
C3618,Justin Martin,brandon84@example.org,001-281-388-7816x68721,New Eric,New Jersey,India,2024-11-20,Corporate,Gold,Active
C3619,Shannon Hill,georgevelasquez@example.org,710.254.7143,Alanton,Texas,Australia,2024-06-09,Premium,Bronze,Inactive
C3620,April Little,wardchristopher@example.com,411-216-3326x86972,Robertside,South Carolina,Australia,2024-12-10,Corporate,None,Inactive
C3621,Donna Rodriguez,jenniferwilliams@example.org,001-941-206-7321x01266,Johnberg,Alabama,India,2024-04-23,Premium,Gold,Active
